sID,schoolname,level,eType,address,city,region,lati,longi
B000002942,대구금계초등학교,초등학교,공립,대구광역시 달성군 옥포읍 금계길 55,대구광역시교육청,대구광역시달성교육지원청,35.78888934,128.443749
B000008191,북서울중학교,중학교,공립,서울특별시 도봉구 도봉로169가길 33,서울특별시교육청,서울특별시북부교육지원청,37.68115539,127.0429212
B000002471,옥천초등학교,초등학교,공립,부산광역시 사하구 사하로 134,부산광역시교육청,부산광역시서부교육지원청,35.09324998,128.9937531
B000005503,영춘초등학교,초등학교,공립,충청북도 단양군 영춘면 온달평강로 63-6,충청북도교육청,충청북도단양교육지원청,37.08010938,128.482965
B000024536,예울초등학교,초등학교,공립,전라남도 여수시 웅천북4로 9,전라남도교육청,전라남도여수교육지원청,34.74813459,127.6844815
B000003501,평산초등학교,초등학교,공립,울산광역시 중구 평산로 25,울산광역시교육청,울산광역시강북교육지원청,35.56891718,129.3380712
B000007724,청도초등학교,초등학교,공립,경상남도 밀양시 청도면 두곡4길 13,경상남도교육청,경상남도밀양교육지원청,35.55129567,128.6242272
B000006117,용산초등학교,초등학교,공립,전북특별자치도 익산시 황등면 용산로 193,전북특별자치도교육청,전북특별자치도익산교육지원청,36.04063173,126.937446
B000010265,임피중학교,중학교,공립,전북특별자치도 군산시 서수면 항쟁로 138,전북특별자치도교육청,전북특별자치도군산교육지원청,35.9839827,126.8679769
B000002169,서울길동초등학교,초등학교,공립,서울특별시 강동구 양재대로116길 69,서울특별시교육청,서울특별시강동송파교육지원청,37.5385062,127.1448144
B000006016,전주북일초등학교,초등학교,공립,전북특별자치도 전주시 덕진구 견훤로 336,전북특별자치도교육청,전북특별자치도전주교육지원청,35.84210036,127.1553157
B000022937,가야곡초등학교,초등학교,공립,충청남도 논산시 가야곡면 덕은로 160,충청남도교육청,충청남도논산계룡교육지원청,36.14348164,127.1687769
B000007677,진영대창초등학교,초등학교,공립,경상남도 김해시 진영읍 진영로 236,경상남도교육청,경상남도김해교육지원청,35.30172097,128.7389128
B000008126,숭실중학교,중학교,사립,서울특별시 은평구 은평터널로7길 6,서울특별시교육청,서울특별시서부교육지원청,37.59297387,126.9047501
B000006296,장수초등학교,초등학교,공립,전북특별자치도 장수군 장수읍 향교길 11-8,전북특별자치도교육청,전북특별자치도장수교육지원청,35.64818264,127.5220524
B000013401,하동여자고등학교,고등학교,사립,경상남도 하동군 하동읍 송림1길 30,경상남도교육청,경상남도하동교육지원청,35.0630426,127.7460148
B000001950,서울상암초등학교,초등학교,공립,서울특별시 마포구 월드컵북로 353,서울특별시교육청,서울특별시서부교육지원청,37.57658427,126.8923219
B000011776,남해정보산업고등학교,고등학교,공립,경상남도 남해군 고현면 탑동로 46,경상남도교육청,경상남도남해교육지원청,34.89645794,127.8738055
B000011291,대동세무고등학교,고등학교,사립,서울특별시 종로구 계동길 84-10,서울특별시교육청,서울특별시중부교육지원청,37.58137766,126.9878764
B000013466,대성고등학교,고등학교,사립,서울특별시 은평구 갈현로29길 51-24,서울특별시교육청,서울특별시서부교육지원청,37.62316122,126.9098186
B000008351,신동중학교,중학교,공립,서울특별시 서초구 나루터로 27,서울특별시교육청,서울특별시강남서초교육지원청,37.51634598,127.0130023
B000013041,무주고등학교,고등학교,공립,전북특별자치도 무주군 무주읍 한수로 32,전북특별자치도교육청,전북특별자치도무주교육지원청,36.0135551,127.6626854
B000002743,대구신천초등학교,초등학교,공립,대구광역시 동구 송라로6길 5,대구광역시교육청,대구광역시동부교육지원청,35.87162754,128.6207326
B000008207,불암중학교,중학교,공립,서울특별시 노원구 한글비석로5길 45,서울특별시교육청,서울특별시북부교육지원청,37.6456119,127.0737459
B000008546,안락중학교,중학교,공립,부산광역시 동래구 온천천로 513,부산광역시교육청,부산광역시동래교육지원청,35.19127976,129.1092905
B000008224,신상중학교,중학교,공립,서울특별시 노원구 동일로216길 42,서울특별시교육청,서울특별시북부교육지원청,37.6513108,127.0636359
B000008205,상경중학교,중학교,공립,서울특별시 노원구 동일로227길 61,서울특별시교육청,서울특별시북부교육지원청,37.66665876,127.0535591
B000024138,무동초등학교,초등학교,공립,경상남도 창원시 의창구 북면 동곡로 65,경상남도교육청,경상남도창원교육지원청,35.32087091,128.5818688
B000010372,산서중학교,중학교,공립,전북특별자치도 장수군 산서면 보산로 1852-6,전북특별자치도교육청,전북특별자치도장수교육지원청,35.58316515,127.3983628
B000011821,대구일과학고등학교,고등학교,공립,대구광역시 동구 경안로 987,대구광역시교육청,대구광역시동부교육지원청,35.88686385,128.7224257
B000002302,서울언북초등학교,초등학교,공립,서울특별시 강남구 삼성로135길 42,서울특별시교육청,서울특별시강남서초교육지원청,37.51996032,127.0456394
B000009203,판교중학교,중학교,공립,경기도 성남시 분당구 판교원로 193,경기도교육청,경기도성남교육지원청,37.3871996,127.0876346
B000022704,정원초등학교,초등학교,공립,부산광역시 기장군 정관읍 정관로 423,부산광역시교육청,부산광역시해운대교육지원청,35.33232096,129.1674212
B000011637,덕암정보고등학교,고등학교,사립,전북특별자치도 김제시 하공로 9,전북특별자치도교육청,전북특별자치도김제교육지원청,35.8123353,126.8850957
B000003692,산남초등학교,초등학교,공립,경기도 수원시 영통구 산남로 86,경기도교육청,경기도수원교육지원청,37.2704403,127.0497863
B000008363,도곡중학교,중학교,공립,서울특별시 강남구 언주로57길 31,서울특별시교육청,서울특별시강남서초교육지원청,37.49258637,127.0451391
B000011444,광주여자상업고등학교,고등학교,사립,광주광역시 남구 서문대로627번길 20,광주광역시교육청,광주광역시서부교육지원청,35.11531536,126.8938843
B000008050,서귀북초등학교,초등학교,공립,제주특별자치도 서귀포시 중앙로 175,제주특별자치도교육청,제주특별자치도서귀포시교육지원청,33.26003077,126.5588269
B000008154,숭문중학교,중학교,사립,서울특별시 마포구 숭문길 99,서울특별시교육청,서울특별시서부교육지원청,37.55157332,126.9451157
B000002137,서울신가초등학교,초등학교,공립,서울특별시 송파구 송이로 75,서울특별시교육청,서울특별시강동송파교육지원청,37.50001932,127.1200978
B000005941,유곡초등학교,초등학교,공립,충청남도 당진시 송산면 송산로 821-17,충청남도교육청,충청남도당진교육지원청,36.96012414,126.6941022
B000005799,규암초등학교,초등학교,공립,충청남도 부여군 규암면 계백로 3,충청남도교육청,충청남도부여교육지원청,36.27536422,126.8805384
B000024196,빛가온초등학교,초등학교,공립,경기도 광명시 양달로10번길 8,경기도교육청,경기도광명교육지원청,37.4127082,126.8815403
B000026363,건국초등학교,초등학교,공립,광주광역시 북구 첨단연신로108번길 86,광주광역시교육청,광주광역시동부교육지원청,35.21047423,126.8658333
B000013379,보광고등학교,고등학교,사립,경상남도 양산시 하북면 신평로 46,경상남도교육청,경상남도양산교육지원청,35.49223967,129.0879414
B000010992,신월중학교,중학교,공립,경상남도 창원시 성산구 신월로37번길 12,경상남도교육청,경상남도창원교육지원청,35.22909695,128.6936604
